,DBH,Foraged,Colony,Species,Distance
537,14.4,0,9,Casearia arborea,47.7883833
538,14.4,0,9,Cordia alliodora,51.7182724
539,14.4,0,9,Cordia alliodora,30.3264012
540,14.4,0,9,Cordia alliodora,51.7182724
541,14.4,0,9,Cordia alliodora,30.3264012
542,14.4,0,9,Cordia alliodora,47.7883833
543,14.4,0,9,Cordia alliodora,47.7883833
544,14.4,1,8,Clarisia mexicana,2.897786957
545,14.5,0,4,Guarea rhopalocarpa,49.52520974
546,14.7,0,4,Sterculia recordiana,52.16869272
547,14.7,0,4,Sterculia recordiana,50.84502876
548,14.7,0,8,Sterculia recordiana,50.84502876
549,14.7,0,8,Sterculia recordiana,52.16869272
550,14.8,0,1,Theobroma simiarum,16.04060609
551,14.8,0,1,Theobroma simiarum,14.81303253
552,14.8,0,1,Theobroma simiarum,16.04060609
553,14.8,0,1,Theobroma simiarum,30.06721518
554,14.8,0,1,Theobroma simiarum,30.06721518
555,14.8,0,1,Theobroma simiarum,4.866606498
556,14.8,0,1,Theobroma simiarum,4.866606498
557,14.8,0,1,Theobroma simiarum,14.81303253
558,14.8,0,1,Theobroma simiarum,16.04060609
559,14.8,0,1,Theobroma simiarum,14.81303253
560,14.8,0,1,Theobroma simiarum,16.04060609
561,14.8,0,1,Theobroma simiarum,30.06721518
562,14.8,0,1,Theobroma simiarum,30.06721518
563,14.8,0,1,Theobroma simiarum,4.866606498
564,14.8,0,1,Theobroma simiarum,4.866606498
565,14.8,0,1,Theobroma simiarum,14.81303253
566,14.8,0,7,Chrysophyllum venezuelanense,4.866606498
567,14.8,0,7,Chrysophyllum venezuelanense,30.06721518
568,14.8,0,7,Chrysophyllum venezuelanense,16.04060609
569,14.8,0,7,Chrysophyllum venezuelanense,14.81303253
570,14.8,0,9,Luehea seemannii,14.81303253
571,14.8,0,9,Luehea seemannii,30.06721518
572,14.8,0,9,Luehea seemannii,4.866606498
573,14.8,0,9,Luehea seemannii,16.04060609
574,15,0,9,Sapium glandulosum,52.17331491
575,15,0,9,Sapium glandulosum,33.14298483
576,15,0,9,Sapium glandulosum,33.14298483
577,15,0,9,Sapium glandulosum,52.17331491
578,15,0,9,Colubrina spinosa,52.17331491
579,15,0,9,Colubrina spinosa,33.14298483
580,15,0,9,Colubrina spinosa,33.14298483
581,15,0,9,Colubrina spinosa,52.17331491
582,15.1,0,9,Cordia alliodora,9.613957812
583,15.1,0,9,Cordia alliodora,9.613957812
584,15.1,0,9,Cordia alliodora,25.73065249
585,15.1,0,9,Cordia alliodora,25.73065249
586,15.1,0,9,Posoqueria latifolia,9.613957812
587,15.1,0,9,Posoqueria latifolia,9.613957812
588,15.1,0,9,Posoqueria latifolia,25.73065249
589,15.1,0,9,Posoqueria latifolia,25.73065249
590,15.2,0,4,Virola koschnyi,18.92909874
591,15.2,0,4,Virola koschnyi,26.90214861
592,15.2,0,8,Rhodostemonodaphne kunthiana,26.90214861
593,15.2,0,8,Rhodostemonodaphne kunthiana,18.92909874
594,15.3,0,10,Pterocarpus rohrii,14.0413817
595,15.3,1,1,Rinorea deflexiflora,14.86336172
596,15.4,0,9,Posoqueria latifolia,8.357619585
597,15.5,0,4,Ormosia tenuivalvis,18.21085966
598,15.5,0,4,Ormosia tenuivalvis,22.93147359
599,15.5,0,4,Ormosia tenuivalvis,40.79278858
600,15.5,0,4,Ormosia tenuivalvis,19.09289616
601,15.5,0,5,Socratea exorrhiza,18.21085966
602,15.5,0,5,Socratea exorrhiza,40.79278858
603,15.5,0,5,Socratea exorrhiza,22.93147359
604,15.5,0,5,Socratea exorrhiza,40.79278858
605,15.5,0,5,Socratea exorrhiza,22.93147359
606,15.5,0,5,Socratea exorrhiza,18.21085966
607,15.5,0,5,Socratea exorrhiza,19.09289616
608,15.5,0,5,Socratea exorrhiza,19.09289616
609,15.5,0,5,Abarema macradenia,18.21085966
610,15.5,0,5,Abarema macradenia,40.79278858
611,15.5,0,5,Abarema macradenia,22.93147359
612,15.5,0,5,Abarema macradenia,40.79278858
613,15.5,0,5,Abarema macradenia,22.93147359
614,15.5,0,5,Abarema macradenia,18.21085966
615,15.5,0,5,Abarema macradenia,19.09289616
616,15.5,0,5,Abarema macradenia,19.09289616
617,15.5,0,6,Capparis pittieri,22.93147359
618,15.5,0,6,Capparis pittieri,18.21085966
619,15.5,0,6,Capparis pittieri,19.09289616
620,15.5,0,6,Capparis pittieri,40.79278858
621,15.6,0,1,Lonchocarpus pentaphyllus ,16.48838912
622,15.6,0,1,Lonchocarpus pentaphyllus ,16.61633233
623,15.6,0,4,Terminalia amazonia,16.61633233
624,15.6,0,4,Terminalia amazonia,16.48838912
625,15.8,0,9,Mortoniodendron guatemalense,35.39494429
626,15.9,0,4,Drypetes variabilis,25.92959892
627,15.9,1,8,Drypetes variabilis,26.40309507
628,16,0,4,Cecropia obtusifolia,37.22693245
629,16,0,4,Cecropia obtusifolia,19.01029068
630,16,0,6,Croton schiedeanus,37.22693245
631,16,0,6,Croton schiedeanus,19.01029068
632,16.1,0,5,Socratea exorrhiza,9.537639592
633,16.1,1,4,Symplocos sp.,31.89534919
634,16.1,1,4,Symplocos sp.,19.76745101
635,16.1,1,8,Symplocos sp.,19.76745101
636,16.1,1,8,Symplocos sp.,31.89534919
637,16.2,0,1,Welfia regia,25.81141315
638,16.2,0,1,Welfia regia,16.10693869
639,16.2,0,5,Ocotea hartshorniana,16.10693869
640,16.2,0,5,Ocotea hartshorniana,25.81141315
641,16.3,0,4,Protium sp.,25.57669447
642,16.3,0,4,Protium sp.,26.00447998
643,16.3,0,4,Protium sp.,40.5897156
644,16.3,0,4,Protium sp.,10.7565084
645,16.3,0,4,Protium sp.,35.11620005
646,16.3,0,6,Cassia papillosa,40.5897156
647,16.3,0,6,Cassia papillosa,35.11620005
648,16.3,0,6,Cassia papillosa,10.7565084
649,16.3,0,6,Cassia papillosa,25.57669447
650,16.3,0,6,Cassia papillosa,26.00447998
651,16.3,0,7,Casearia arborea,35.11620005
652,16.3,0,7,Casearia arborea,26.00447998
653,16.3,0,7,Casearia arborea,25.57669447
654,16.3,0,7,Casearia arborea,10.7565084
655,16.3,0,7,Casearia arborea,40.5897156
656,16.3,0,8,Protium sp.,25.57669447
657,16.3,0,8,Protium sp.,10.7565084
658,16.3,0,8,Protium sp.,40.5897156
659,16.3,0,8,Protium sp.,35.11620005
660,16.3,0,8,Protium sp.,26.00447998
661,16.3,0,9,Apeiba membranacea,35.11620005
662,16.3,0,9,Apeiba membranacea,10.7565084
663,16.3,0,9,Apeiba membranacea,40.5897156
664,16.3,0,9,Apeiba membranacea,25.57669447
665,16.3,0,9,Apeiba membranacea,26.00447998
666,16.3,1,9,Posoqueria latifolia,15.34015374
667,16.4,0,5,Simarouba amara,28.23108862
668,16.5,0,1,Warscewiczia coccinea,20.23804066
669,16.5,0,1,Warscewiczia coccinea,40.43855759
670,16.5,0,1,Warscewiczia coccinea,36.90621393
671,16.5,0,1,Warscewiczia coccinea,21.37854298
672,16.5,0,1,Warscewiczia coccinea,7.729074977
673,16.5,0,1,Warscewiczia coccinea,52.93771713
674,16.5,0,4,Terminalia amazonia,40.43855759
675,16.5,0,4,Terminalia amazonia,7.729074977
676,16.5,0,4,Terminalia amazonia,7.729074977
677,16.5,0,4,Terminalia amazonia,20.23804066
678,16.5,0,4,Terminalia amazonia,52.93771713
679,16.5,0,4,Terminalia amazonia,20.23804066
680,16.5,0,4,Terminalia amazonia,21.37854298
681,16.5,0,4,Terminalia amazonia,36.90621393
682,16.5,0,4,Terminalia amazonia,40.43855759
683,16.5,0,4,Terminalia amazonia,21.37854298
684,16.5,0,4,Terminalia amazonia,52.93771713
685,16.5,0,4,Terminalia amazonia,36.90621393
686,16.5,0,4,Cordia alliodora,40.43855759
687,16.5,0,4,Cordia alliodora,7.729074977
688,16.5,0,4,Cordia alliodora,7.729074977
689,16.5,0,4,Cordia alliodora,20.23804066
690,16.5,0,4,Cordia alliodora,52.93771713
691,16.5,0,4,Cordia alliodora,20.23804066
692,16.5,0,4,Cordia alliodora,21.37854298
693,16.5,0,4,Cordia alliodora,36.90621393
694,16.5,0,4,Cordia alliodora,40.43855759
695,16.5,0,4,Cordia alliodora,21.37854298
696,16.5,0,4,Cordia alliodora,52.93771713
697,16.5,0,4,Cordia alliodora,36.90621393
698,16.5,0,7,Chrysophyllum venezuelanense,40.43855759
699,16.5,0,7,Chrysophyllum venezuelanense,36.90621393
700,16.5,0,7,Chrysophyllum venezuelanense,7.729074977
701,16.5,0,7,Chrysophyllum venezuelanense,52.93771713
702,16.5,0,7,Chrysophyllum venezuelanense,20.23804066
703,16.5,0,7,Chrysophyllum venezuelanense,21.37854298
704,16.5,0,9,Hampea appendiculata,20.23804066
705,16.5,0,9,Hampea appendiculata,40.43855759
706,16.5,0,9,Hampea appendiculata,52.93771713
707,16.5,0,9,Hampea appendiculata,7.729074977
708,16.5,0,9,Hampea appendiculata,36.90621393
709,16.5,0,9,Hampea appendiculata,20.23804066
710,16.5,0,9,Hampea appendiculata,40.43855759
711,16.5,0,9,Hampea appendiculata,21.37854298
712,16.5,0,9,Hampea appendiculata,21.37854298
713,16.5,0,9,Hampea appendiculata,7.729074977
714,16.5,0,9,Hampea appendiculata,52.93771713
715,16.5,0,9,Hampea appendiculata,36.90621393
716,16.5,0,9,Chrysophyllum venezuelanense,20.23804066
717,16.5,0,9,Chrysophyllum venezuelanense,40.43855759
718,16.5,0,9,Chrysophyllum venezuelanense,52.93771713
719,16.5,0,9,Chrysophyllum venezuelanense,7.729074977
720,16.5,0,9,Chrysophyllum venezuelanense,36.90621393
721,16.5,0,9,Chrysophyllum venezuelanense,20.23804066
722,16.5,0,9,Chrysophyllum venezuelanense,40.43855759
723,16.5,0,9,Chrysophyllum venezuelanense,21.37854298
724,16.5,0,9,Chrysophyllum venezuelanense,21.37854298
725,16.5,0,9,Chrysophyllum venezuelanense,7.729074977
726,16.5,0,9,Chrysophyllum venezuelanense,52.93771713
727,16.5,0,9,Chrysophyllum venezuelanense,36.90621393
728,16.5,1,4,Terminalia oblonga,20.21563998
729,16.6,0,10,Chrysophyllum venezuelanense,1.003194896
730,16.6,0,10,Chrysophyllum venezuelanense,26.73569784
731,16.6,0,8,Chrysophyllum venezuelanense,26.73569784
732,16.6,0,8,Chrysophyllum venezuelanense,1.003194896
733,16.7,0,4,Spondias radlkoferi,24.63376747
734,16.7,0,4,Spondias radlkoferi,30.33841903
735,16.7,0,4,Spondias radlkoferi,17.87649086
736,16.7,0,8,Spondias radlkoferi,17.87649086
737,16.7,0,8,Spondias radlkoferi,30.33841903
738,16.7,0,8,Spondias radlkoferi,24.63376747
739,16.7,0,9,Virola koschnyi,17.87649086
740,16.7,0,9,Virola koschnyi,30.33841903
741,16.7,0,9,Virola koschnyi,24.63376747
742,16.8,0,4,Spondias radlkoferi,10.9
743,16.8,0,4,Spondias radlkoferi,38.85607802
744,16.8,0,4,Spondias radlkoferi,43.4612207
745,16.8,0,8,Inga thibaudiana,38.85607802
746,16.8,0,8,Inga thibaudiana,43.4612207
747,16.8,0,8,Inga thibaudiana,10.9
748,16.8,0,9,Trema integerrima,43.4612207
749,16.8,0,9,Trema integerrima,38.85607802
750,16.8,0,9,Trema integerrima,10.9
751,17,0,10,Guarea sp,44.50036404
752,17,0,10,Guarea sp,59.68706811
753,17,0,10,Guarea sp,40.14646311
754,17,0,10,Guarea sp,16.92208616
755,17,0,10,Guarea sp,20.56628552
756,17,0,4,Swartzia cubensis,20.56628552
757,17,0,4,Swartzia cubensis,20.56628552
758,17,0,4,Swartzia cubensis,40.14646311
759,17,0,4,Swartzia cubensis,40.14646311
760,17,0,4,Swartzia cubensis,44.50036404
761,17,0,4,Swartzia cubensis,16.92208616
762,17,0,4,Swartzia cubensis,40.14646311
763,17,0,4,Swartzia cubensis,40.14646311
764,17,0,4,Swartzia cubensis,44.50036404
765,17,0,4,Swartzia cubensis,59.68706811
766,17,0,4,Swartzia cubensis,16.92208616
767,17,0,4,Swartzia cubensis,44.50036404
768,17,0,4,Swartzia cubensis,20.56628552
769,17,0,4,Swartzia cubensis,59.68706811
770,17,0,4,Swartzia cubensis,16.92208616
771,17,0,4,Swartzia cubensis,59.68706811
772,17,0,4,Swartzia cubensis,16.92208616
773,17,0,4,Swartzia cubensis,59.68706811
774,17,0,4,Swartzia cubensis,44.50036404
775,17,0,4,Swartzia cubensis,20.56628552
776,17,0,4,Pradosia atroviolacea,20.56628552
777,17,0,4,Pradosia atroviolacea,20.56628552
778,17,0,4,Pradosia atroviolacea,40.14646311
779,17,0,4,Pradosia atroviolacea,40.14646311
780,17,0,4,Pradosia atroviolacea,44.50036404
781,17,0,4,Pradosia atroviolacea,16.92208616
782,17,0,4,Pradosia atroviolacea,40.14646311
783,17,0,4,Pradosia atroviolacea,40.14646311
784,17,0,4,Pradosia atroviolacea,44.50036404
785,17,0,4,Pradosia atroviolacea,59.68706811
786,17,0,4,Pradosia atroviolacea,16.92208616
787,17,0,4,Pradosia atroviolacea,44.50036404
788,17,0,4,Pradosia atroviolacea,20.56628552
789,17,0,4,Pradosia atroviolacea,59.68706811
790,17,0,4,Pradosia atroviolacea,16.92208616
791,17,0,4,Pradosia atroviolacea,59.68706811
792,17,0,4,Pradosia atroviolacea,16.92208616
793,17,0,4,Pradosia atroviolacea,59.68706811
794,17,0,4,Pradosia atroviolacea,44.50036404
795,17,0,4,Pradosia atroviolacea,20.56628552
796,17,0,4,Ocotea mollifolia,20.56628552
797,17,0,4,Ocotea mollifolia,20.56628552
798,17,0,4,Ocotea mollifolia,40.14646311
799,17,0,4,Ocotea mollifolia,40.14646311
800,17,0,4,Ocotea mollifolia,44.50036404
801,17,0,4,Ocotea mollifolia,16.92208616
802,17,0,4,Ocotea mollifolia,40.14646311
803,17,0,4,Ocotea mollifolia,40.14646311
804,17,0,4,Ocotea mollifolia,44.50036404
805,17,0,4,Ocotea mollifolia,59.68706811
806,17,0,4,Ocotea mollifolia,16.92208616
807,17,0,4,Ocotea mollifolia,44.50036404
808,17,0,4,Ocotea mollifolia,20.56628552
809,17,0,4,Ocotea mollifolia,59.68706811
810,17,0,4,Ocotea mollifolia,16.92208616
811,17,0,4,Ocotea mollifolia,59.68706811
812,17,0,4,Ocotea mollifolia,16.92208616
813,17,0,4,Ocotea mollifolia,59.68706811
814,17,0,4,Ocotea mollifolia,44.50036404
815,17,0,4,Ocotea mollifolia,20.56628552
816,17,0,4,Unonopsis pittieri,20.56628552
817,17,0,4,Unonopsis pittieri,20.56628552
818,17,0,4,Unonopsis pittieri,40.14646311
819,17,0,4,Unonopsis pittieri,40.14646311
820,17,0,4,Unonopsis pittieri,44.50036404
821,17,0,4,Unonopsis pittieri,16.92208616
822,17,0,4,Unonopsis pittieri,40.14646311
823,17,0,4,Unonopsis pittieri,40.14646311
824,17,0,4,Unonopsis pittieri,44.50036404
825,17,0,4,Unonopsis pittieri,59.68706811
826,17,0,4,Unonopsis pittieri,16.92208616
827,17,0,4,Unonopsis pittieri,44.50036404
828,17,0,4,Unonopsis pittieri,20.56628552
829,17,0,4,Unonopsis pittieri,59.68706811
830,17,0,4,Unonopsis pittieri,16.92208616
831,17,0,4,Unonopsis pittieri,59.68706811
832,17,0,4,Unonopsis pittieri,16.92208616
833,17,0,4,Unonopsis pittieri,59.68706811
834,17,0,4,Unonopsis pittieri,44.50036404
835,17,0,4,Unonopsis pittieri,20.56628552
836,17.2,1,4,Pachira aquatica,38.65751803
837,17.3,0,1,Capparis pittieri,16.97437295
838,17.4,0,4,Cassipourea elliptica,15.70345822
839,17.4,1,9,Iriartea deltoidea,54.99119823
840,17.5,0,6,Sorocea pubivena,57.00565419
841,17.5,0,6,Sorocea pubivena,6.812020081
842,17.5,0,8,Socratea exorrhiza,57.00565419
843,17.5,0,8,Socratea exorrhiza,6.812020081
844,17.8,0,4,Lonchocarpus oliganthus,21.17048592
845,17.8,0,4,Lonchocarpus oliganthus,30.4630936
846,17.8,0,4,Lonchocarpus oliganthus,43.13952248
847,17.8,0,6,Alchorneopsis floribunda,30.4630936
848,17.8,0,6,Alchorneopsis floribunda,43.13952248
849,17.8,0,6,Alchorneopsis floribunda,21.17048592
850,17.8,0,9,Virola sebifera,21.17048592
851,17.8,0,9,Virola sebifera,43.13952248
852,17.8,0,9,Virola sebifera,30.4630936
853,17.9,0,10,Naucleopsis naga,32.05873858
854,17.9,0,10,Naucleopsis naga,17.79468854
855,17.9,0,10,Naucleopsis naga,7.781953482
856,17.9,0,8,Naucleopsis naga,32.05873858
857,17.9,0,8,Naucleopsis naga,17.79468854
858,17.9,0,8,Naucleopsis naga,7.781953482
859,17.9,0,9,Cordia alliodora,17.79468854
860,17.9,0,9,Cordia alliodora,32.05873858
861,17.9,0,9,Cordia alliodora,7.781953482
862,18,0,4,Hampea appendiculata,30.91709236
863,18.4,0,4,Lacistema aggregatum,42.3127274
864,18.5,0,4,Pentaclethra macroloba,45.48248234
865,18.5,0,4,Pentaclethra macroloba,29.39589087
866,18.5,0,4,Pentaclethra macroloba,45.48248234
867,18.5,0,4,Pentaclethra macroloba,48.76576678
868,18.5,0,4,Pentaclethra macroloba,48.13778765
869,18.5,0,4,Pentaclethra macroloba,48.76576678
870,18.5,0,4,Pentaclethra macroloba,48.13778765
871,18.5,0,4,Pentaclethra macroloba,48.13778765
872,18.5,0,4,Pentaclethra macroloba,45.48248234
873,18.5,0,4,Pentaclethra macroloba,29.39589087
874,18.5,0,4,Pentaclethra macroloba,48.76576678
875,18.5,0,4,Pentaclethra macroloba,29.39589087
876,18.5,0,4,Lonchocarpus oliganthus,45.48248234
877,18.5,0,4,Lonchocarpus oliganthus,29.39589087
878,18.5,0,4,Lonchocarpus oliganthus,45.48248234
879,18.5,0,4,Lonchocarpus oliganthus,48.76576678
880,18.5,0,4,Lonchocarpus oliganthus,48.13778765
881,18.5,0,4,Lonchocarpus oliganthus,48.76576678
882,18.5,0,4,Lonchocarpus oliganthus,48.13778765
883,18.5,0,4,Lonchocarpus oliganthus,48.13778765
884,18.5,0,4,Lonchocarpus oliganthus,45.48248234
885,18.5,0,4,Lonchocarpus oliganthus,29.39589087
886,18.5,0,4,Lonchocarpus oliganthus,48.76576678
887,18.5,0,4,Lonchocarpus oliganthus,29.39589087
888,18.5,0,4,Pterocarpus rohrii,45.48248234
889,18.5,0,4,Pterocarpus rohrii,29.39589087
890,18.5,0,4,Pterocarpus rohrii,45.48248234
891,18.5,0,4,Pterocarpus rohrii,48.76576678
892,18.5,0,4,Pterocarpus rohrii,48.13778765
893,18.5,0,4,Pterocarpus rohrii,48.76576678
894,18.5,0,4,Pterocarpus rohrii,48.13778765
895,18.5,0,4,Pterocarpus rohrii,48.13778765
896,18.5,0,4,Pterocarpus rohrii,45.48248234
897,18.5,0,4,Pterocarpus rohrii,29.39589087
898,18.5,0,4,Pterocarpus rohrii,48.76576678
899,18.5,0,4,Pterocarpus rohrii,29.39589087
900,18.5,0,8,Lonchocarpus oliganthus,48.13778765
901,18.5,0,8,Lonchocarpus oliganthus,29.39589087
902,18.5,0,8,Lonchocarpus oliganthus,48.76576678
903,18.5,0,8,Lonchocarpus oliganthus,45.48248234
904,18.5,1,8,Pterocarpus rohrii,5.915864201
905,18.5,1,8,Pterocarpus rohrii,22.08890534
906,18.5,1,8,Pterocarpus rohrii,5.915864201
907,18.5,1,8,Pterocarpus rohrii,22.08890534
908,18.5,1,8,Pentaclethra macroloba,5.915864201
909,18.5,1,8,Pentaclethra macroloba,22.08890534
910,18.5,1,8,Pentaclethra macroloba,5.915864201
911,18.5,1,8,Pentaclethra macroloba,22.08890534
912,18.8,0,9,Erythrina cochleata,40.66606099
913,18.9,0,6,Welfia regia,30.73556196
914,19,0,9,Meliosma donnell-smithii,37.4555756
915,19.1,0,4,Pouteria sp.,18.96837895
916,19.2,0,9,Socratea exorrhiza,41.70192626
917,19.3,0,5,Welfia regia,26.50468151
918,19.4,0,7,Meliosma donnell-smithii,19.79776357
919,19.5,0,5,Parathesis chrysophylla,26.67441613
920,19.8,0,10,Colubrina spinosa,7.927937941
921,19.8,0,10,Colubrina spinosa,32.81223475
922,19.8,0,8,Colubrina spinosa,7.927937941
923,19.8,0,8,Colubrina spinosa,32.81223475
924,19.9,0,6,Pouteria glomerulata,20.45109366
925,2,0,1,Tabernaemontana arborea,17.84046056
926,2.1,0,4,Casearia corymbosa,6.233535446
927,2.1,0,4,Casearia corymbosa,39.59708196
928,2.1,0,4,Casearia corymbosa,22.97297731
929,2.1,0,4,Casearia corymbosa,39.17815449
930,2.1,0,4,Casearia corymbosa,11.67663729
931,2.1,0,5,Tovomita weddelliana,11.67663729
932,2.1,0,5,Tovomita weddelliana,6.233535446
933,2.1,0,5,Tovomita weddelliana,39.17815449
934,2.1,0,5,Tovomita weddelliana,11.67663729
935,2.1,0,5,Tovomita weddelliana,39.17815449
936,2.1,0,5,Tovomita weddelliana,22.97297731
937,2.1,0,5,Tovomita weddelliana,6.233535446
938,2.1,0,5,Tovomita weddelliana,6.233535446
939,2.1,0,5,Tovomita weddelliana,39.59708196
940,2.1,0,5,Tovomita weddelliana,22.97297731
941,2.1,0,5,Tovomita weddelliana,39.17815449
942,2.1,0,5,Tovomita weddelliana,39.59708196
943,2.1,0,5,Tovomita weddelliana,22.97297731
944,2.1,0,5,Tovomita weddelliana,11.67663729
945,2.1,0,5,Tovomita weddelliana,39.59708196
946,2.1,0,5,Posoqueria grandiflora,11.67663729
947,2.1,0,5,Posoqueria grandiflora,6.233535446
948,2.1,0,5,Posoqueria grandiflora,39.17815449
949,2.1,0,5,Posoqueria grandiflora,11.67663729
950,2.1,0,5,Posoqueria grandiflora,39.17815449
951,2.1,0,5,Posoqueria grandiflora,22.97297731
952,2.1,0,5,Posoqueria grandiflora,6.233535446
953,2.1,0,5,Posoqueria grandiflora,6.233535446
954,2.1,0,5,Posoqueria grandiflora,39.59708196
955,2.1,0,5,Posoqueria grandiflora,22.97297731
956,2.1,0,5,Posoqueria grandiflora,39.17815449
957,2.1,0,5,Posoqueria grandiflora,39.59708196
958,2.1,0,5,Posoqueria grandiflora,22.97297731
959,2.1,0,5,Posoqueria grandiflora,11.67663729
960,2.1,0,5,Posoqueria grandiflora,39.59708196
961,2.1,0,5,Cojoba catenata,11.67663729
962,2.1,0,5,Cojoba catenata,6.233535446
963,2.1,0,5,Cojoba catenata,39.17815449
964,2.1,0,5,Cojoba catenata,11.67663729
965,2.1,0,5,Cojoba catenata,39.17815449
966,2.1,0,5,Cojoba catenata,22.97297731
967,2.1,0,5,Cojoba catenata,6.233535446
968,2.1,0,5,Cojoba catenata,6.233535446
969,2.1,0,5,Cojoba catenata,39.59708196
970,2.1,0,5,Cojoba catenata,22.97297731
971,2.1,0,5,Cojoba catenata,39.17815449
972,2.1,0,5,Cojoba catenata,39.59708196
973,2.1,0,5,Cojoba catenata,22.97297731
974,2.1,0,5,Cojoba catenata,11.67663729
975,2.1,0,5,Cojoba catenata,39.59708196
976,2.1,0,8,Casearia corymbosa,22.97297731
977,2.1,0,8,Casearia corymbosa,39.59708196
978,2.1,0,8,Casearia corymbosa,6.233535446
979,2.1,0,8,Casearia corymbosa,39.17815449
980,2.1,0,8,Casearia corymbosa,11.67663729
981,2.1,1,5,Inga thibaudiana,14.89936864
982,2.2,0,4,Quararibea pumila,40.24471145
983,2.2,0,4,Quararibea pumila,12.10138726
984,2.2,0,5,Zigia gigantifoliola,12.10138726
985,2.2,0,5,Zigia gigantifoliola,40.24471145
986,2.3,0,4,Richeria dressleri,26.81471348
987,2.3,0,4,Richeria dressleri,29.90975761
988,2.3,0,4,Richeria dressleri,41.87514874
989,2.3,0,4,Richeria dressleri,13.62742199
990,2.3,0,4,Richeria dressleri,10.77935195
991,2.3,0,5,Cojoba catenata,29.90975761
992,2.3,0,5,Cojoba catenata,10.77935195
993,2.3,0,5,Cojoba catenata,41.87514874
994,2.3,0,5,Cojoba catenata,13.62742199
995,2.3,0,5,Cojoba catenata,26.81471348
996,2.3,0,6,Richeria dressleri,13.62742199
997,2.3,0,6,Richeria dressleri,29.90975761
998,2.3,0,6,Richeria dressleri,10.77935195
999,2.3,0,6,Richeria dressleri,26.81471348
1000,2.3,0,6,Richeria dressleri,41.87514874
1001,2.3,0,8,Richeria dressleri,29.90975761
1002,2.3,0,8,Richeria dressleri,13.62742199
1003,2.3,0,8,Richeria dressleri,41.87514874
1004,2.3,0,8,Richeria dressleri,26.81471348
1005,2.3,0,8,Richeria dressleri,10.77935195
1006,2.3,0,9,Ixora nicaraguensis,13.62742199
1007,2.3,0,9,Ixora nicaraguensis,26.81471348
1008,2.3,0,9,Ixora nicaraguensis,10.77935195
1009,2.3,0,9,Ixora nicaraguensis,41.87514874
1010,2.3,0,9,Ixora nicaraguensis,29.90975761
1011,2.4,0,4,Terminalia amazonia,16.11628059
1012,2.4,0,4,Terminalia amazonia,31.69789803
1013,2.4,0,9,Miconia dorsiloba,16.11628059
1014,2.4,0,9,Miconia dorsiloba,31.69789803
1015,2.5,0,5,Desmopsis microcarpa,22.68962811
1016,2.5,0,5,Desmopsis microcarpa,32.2627811
1017,2.5,0,5,Desmopsis microcarpa,25.72913212
1018,2.5,0,9,Ocotea hartshorniana,22.68962811
1019,2.5,0,9,Ocotea hartshorniana,32.2627811
1020,2.5,0,9,Ocotea hartshorniana,25.72913212
1021,2.5,0,9,Ocotea hartshorniana,32.2627811
1022,2.5,0,9,Ocotea hartshorniana,25.72913212
1023,2.5,0,9,Ocotea hartshorniana,22.68962811
1024,2.5,0,9,Tovomitopsis nicaraguensis ,22.68962811
1025,2.5,0,9,Tovomitopsis nicaraguensis ,32.2627811
1026,2.5,0,9,Tovomitopsis nicaraguensis ,25.72913212
1027,2.5,0,9,Tovomitopsis nicaraguensis ,32.2627811
1028,2.5,0,9,Tovomitopsis nicaraguensis ,25.72913212
1029,2.5,0,9,Tovomitopsis nicaraguensis ,22.68962811
1030,2.6,0,5,Zigia gigantifoliola,13.73523169
1031,2.6,0,5,Zigia gigantifoliola,24.80229451
1032,2.6,0,5,Zigia gigantifoliola,10.72019044
1033,2.6,0,5,Zigia gigantifoliola,14.70438623
1034,2.6,0,9,Psychotria chagrensis,24.80229451
1035,2.6,0,9,Psychotria chagrensis,13.73523169
1036,2.6,0,9,Psychotria chagrensis,10.72019044
1037,2.6,0,9,Psychotria chagrensis,10.72019044
1038,2.6,0,9,Psychotria chagrensis,24.80229451
1039,2.6,0,9,Psychotria chagrensis,13.73523169
1040,2.6,0,9,Psychotria chagrensis,24.80229451
1041,2.6,0,9,Psychotria chagrensis,13.73523169
1042,2.6,0,9,Psychotria chagrensis,10.72019044
1043,2.6,0,9,Psychotria chagrensis,14.70438623
1044,2.6,0,9,Psychotria chagrensis,14.70438623
1045,2.6,0,9,Psychotria chagrensis,14.70438623
1046,2.6,0,9,Psychotria sp.,24.80229451
1047,2.6,0,9,Psychotria sp.,13.73523169
1048,2.6,0,9,Psychotria sp.,10.72019044
1049,2.6,0,9,Psychotria sp.,10.72019044
1050,2.6,0,9,Psychotria sp.,24.80229451
1051,2.6,0,9,Psychotria sp.,13.73523169
1052,2.6,0,9,Psychotria sp.,24.80229451
1053,2.6,0,9,Psychotria sp.,13.73523169
1054,2.6,0,9,Psychotria sp.,10.72019044
1055,2.6,0,9,Psychotria sp.,14.70438623
1056,2.6,0,9,Psychotria sp.,14.70438623
1057,2.6,0,9,Psychotria sp.,14.70438623
1058,2.6,0,9,Simarouba amara,24.80229451
1059,2.6,0,9,Simarouba amara,13.73523169
1060,2.6,0,9,Simarouba amara,10.72019044
1061,2.6,0,9,Simarouba amara,10.72019044
1062,2.6,0,9,Simarouba amara,24.80229451
1063,2.6,0,9,Simarouba amara,13.73523169
